Code|Level_2|Fonte
Y02P  60/22|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.3. Reduction of greenhouse gas GHG emissions in agriculture|CPC
Y02P  60/30|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.4. Land use policy measures|CPC
Y02P  60/40|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.5. Afforestation or reforestation|CPC
Y02P  60/50|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.6. Livestock or poultry management|CPC
Y02P  60/52|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.6. Livestock or poultry management|CPC
Y02P  60/60|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.7. Fishing; Aquaculture; Aquafarming|CPC
Y02P  60/80|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.8. Food processing, e.g. use of renewable energies or variable speed drives in handling, conveying or stacking|CPC
Y02P  60/85|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.8. Food processing, e.g. use of renewable energies or variable speed drives in handling, conveying or stacking|CPC
Y02P  60/87|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.5. TECHNOLOGIES RELATING TO AGRICULTURE, LIVESTOCK OR AGROALIMENTARY INDUSTRIES; 7.5.8. Food processing, e.g. use of renewable energies or variable speed drives in handling, conveying or stacking|CPC
Y02P  70/00|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  70/10|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  70/50|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  70/521|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  70/54|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  70/56|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  70/62|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.6. TECHNOLOGIES IN THE PRODUCTION PROCESS FOR FINAL INDUSTRIAL OR CONSUMER PRODUCTS|CPC
Y02P  80/00|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/10|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/14|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/15|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/154|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/20|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/30|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  80/40|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.7. CLIMATE CHANGE MITIGATION TECHNOLOGIES FOR SECTOR-WIDE APPLICATIONS|CPC
Y02P  90/00|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/02|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/30|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/40|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/45|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/50|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/60|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/70|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/80|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/82|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/84|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/845|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02P  90/90|7. CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS; 7.8. ENABLING TECHNOLOGIES WITH A POTENTIAL CONTRIBUTION TO GHG EMISSIONS MITIGATION|CPC
Y02T  10/00|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/10|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.1. Conventional vehicles (based on internal combustion engine)|CPC
Y02T  10/12|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.1. Conventional vehicles (based on internal combustion engine)|CPC
Y02T  10/126|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/163|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/30|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.1. Conventional vehicles (based on internal combustion engine)|CPC
Y02T  10/40|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.1. Conventional vehicles (based on internal combustion engine)|CPC
Y02T  10/48|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/60|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/62|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/6226|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/6239|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/6265|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/6269|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/6286|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/64|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.3. Electric vehicles|CPC
Y02T  10/641|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/642|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/645|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/70|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.3. Electric vehicles|CPC
Y02T  10/7005|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/7011|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/7044|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/705|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/7066|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/7072|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.3. Electric vehicles|CPC
Y02T  10/7088|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/72|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.3. Electric vehicles|CPC
Y02T  10/7241|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/7258|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/7283|4. Climate change mitigation technologies related to transportation; 4.1. Road transport|CPC
Y02T  10/80|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  10/82|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  10/84|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  10/86|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  10/88|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  10/90|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  10/92|4. Climate change mitigation technologies related to transportation; 4.1. Road transport; 4.1.4. Fuel efficiency-improving vehicle design (common to all road vehicles)|CPC
Y02T  30/00|4. Climate change mitigation technologies related to transportation; 4.2. Rail transport|CPC
Y02T  30/18|4. Climate change mitigation technologies related to transportation|CPC
Y02T  30/40|4. Climate change mitigation technologies related to transportation|CPC
Y02T  50/00|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/10|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/14|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/145|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/30|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/40|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/50|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/60|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/671|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/672|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/675|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/678|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  50/80|4. Climate change mitigation technologies related to transportation; 4.3. Aeronautics or air transport|CPC
Y02T  70/00|4. Climate change mitigation technologies related to transportation; 4.4. Maritime or waterways transport|CPC
Y02T  70/10|4. Climate change mitigation technologies related to transportation; 4.4. Maritime or waterways transport|CPC
Y02T  70/50|4. Climate change mitigation technologies related to transportation; 4.4. Maritime or waterways transport|CPC
Y02T  70/5218|4. Climate change mitigation technologies related to transportation; 4.4. Maritime or waterways transport|CPC
Y02T  70/5236|4. Climate change mitigation technologies related to transportation; 4.4. Maritime or waterways transport|CPC
Y02T  70/5254|4. Climate change mitigation technologies related to transportation; 4.4. Maritime or waterways transport|CPC
Y02T  90/00|4. Climate change mitigation technologies related to transportation; 4.5. Enabling technologies in transport|CPC
Y02T  90/10|4. Climate change mitigation technologies related to transportation; 4.5. Enabling technologies in transport; 4.5.1. Electric vehicle charging|CPC
Y02T  90/12|4. Climate change mitigation technologies related to transportation; 4.5. Enabling technologies in transport; 4.5.1. Electric vehicle charging|CPC
Y02T  90/121|4. Climate change mitigation technologies related to transportation; 4.5. Enabling technologies in transport; 4.5.1. Electric vehicle charging|CPC
